# t X Y Z X_set Y_set Z_set
47.918000 19.422249 21.943113 2.954360 0.000000 0.000000 3.000000
47.919000 19.417316 21.943108 2.954363 0.000000 0.000000 3.000000
47.920000 19.412384 21.943100 2.954366 0.000000 0.000000 3.000000
47.921000 19.407452 21.943094 2.954370 0.000000 0.000000 3.000000
47.922000 19.402519 21.943089 2.954373 0.000000 0.000000 3.000000
47.923000 19.397587 21.943083 2.954376 0.000000 0.000000 3.000000
47.924000 19.392654 21.943077 2.954380 0.000000 0.000000 3.000000
47.925000 19.387724 21.943071 2.954383 0.000000 0.000000 3.000000
47.926000 19.382792 21.943066 2.954386 0.000000 0.000000 3.000000
47.927000 19.377861 21.943060 2.954390 0.000000 0.000000 3.000000
47.928000 19.372929 21.943054 2.954393 0.000000 0.000000 3.000000
47.929000 19.367998 21.943048 2.954396 0.000000 0.000000 3.000000
47.930000 19.363068 21.943043 2.954400 0.000000 0.000000 3.000000
47.931000 19.358137 21.943037 2.954403 0.000000 0.000000 3.000000
47.932000 19.353205 21.943031 2.954406 0.000000 0.000000 3.000000
47.933000 19.348274 21.943026 2.954410 0.000000 0.000000 3.000000
47.934000 19.343344 21.943020 2.954413 0.000000 0.000000 3.000000
47.935000 19.338413 21.943014 2.954417 0.000000 0.000000 3.000000
47.936000 19.333485 21.943008 2.954420 0.000000 0.000000 3.000000
47.937000 19.328554 21.943003 2.954423 0.000000 0.000000 3.000000
47.938000 19.323624 21.942997 2.954427 0.000000 0.000000 3.000000
47.939000 19.318695 21.942989 2.954430 0.000000 0.000000 3.000000
47.940000 19.313765 21.942984 2.954434 0.000000 0.000000 3.000000
47.941000 19.308836 21.942978 2.954437 0.000000 0.000000 3.000000
47.942000 19.303905 21.942972 2.954441 0.000000 0.000000 3.000000
47.943000 19.298977 21.942966 2.954444 0.000000 0.000000 3.000000
47.944000 19.294048 21.942961 2.954448 0.000000 0.000000 3.000000
47.945000 19.289120 21.942955 2.954451 0.000000 0.000000 3.000000
47.946000 19.284189 21.942949 2.954454 0.000000 0.000000 3.000000
47.947000 19.279261 21.942944 2.954458 0.000000 0.000000 3.000000
47.948000 19.274334 21.942938 2.954462 0.000000 0.000000 3.000000
47.949000 19.269405 21.942932 2.954465 0.000000 0.000000 3.000000
47.950000 19.264477 21.942926 2.954468 0.000000 0.000000 3.000000
47.951000 19.259548 21.942921 2.954472 0.000000 0.000000 3.000000
47.952000 19.254622 21.942915 2.954476 0.000000 0.000000 3.000000
47.953000 19.249693 21.942909 2.954479 0.000000 0.000000 3.000000
47.954000 19.244766 21.942904 2.954483 0.000000 0.000000 3.000000
47.955000 19.239840 21.942898 2.954486 0.000000 0.000000 3.000000
47.956000 19.234911 21.942892 2.954490 0.000000 0.000000 3.000000
47.957000 19.229984 21.942884 2.954494 0.000000 0.000000 3.000000
47.958000 19.225058 21.942879 2.954497 0.000000 0.000000 3.000000
47.959000 19.220131 21.942873 2.954501 0.000000 0.000000 3.000000
47.960000 19.215204 21.942867 2.954504 0.000000 0.000000 3.000000
47.961000 19.210278 21.942862 2.954508 0.000000 0.000000 3.000000
47.962000 19.205353 21.942856 2.954512 0.000000 0.000000 3.000000
47.963000 19.200426 21.942850 2.954515 0.000000 0.000000 3.000000
47.964000 19.195501 21.942844 2.954519 0.000000 0.000000 3.000000
47.965000 19.190575 21.942839 2.954523 0.000000 0.000000 3.000000
47.966000 19.185650 21.942833 2.954526 0.000000 0.000000 3.000000
47.967000 19.180725 21.942827 2.954530 0.000000 0.000000 3.000000
47.968000 19.175798 21.942820 2.954534 0.000000 0.000000 3.000000
47.969000 19.170874 21.942814 2.954538 0.000000 0.000000 3.000000
47.970000 19.165949 21.942808 2.954541 0.000000 0.000000 3.000000
47.971000 19.161024 21.942802 2.954545 0.000000 0.000000 3.000000
47.972000 19.156101 21.942797 2.954549 0.000000 0.000000 3.000000
47.973000 19.151176 21.942791 2.954553 0.000000 0.000000 3.000000
47.974000 19.146252 21.942785 2.954556 0.000000 0.000000 3.000000
47.975000 19.141329 21.942778 2.954560 0.000000 0.000000 3.000000
47.976000 19.136404 21.942772 2.954564 0.000000 0.000000 3.000000
47.977000 19.131481 21.942766 2.954568 0.000000 0.000000 3.000000
47.978000 19.126556 21.942760 2.954572 0.000000 0.000000 3.000000
47.979000 19.121634 21.942755 2.954576 0.000000 0.000000 3.000000
47.980000 19.116711 21.942747 2.954579 0.000000 0.000000 3.000000
47.981000 19.111788 21.942741 2.954583 0.000000 0.000000 3.000000
47.982000 19.106865 21.942736 2.954587 0.000000 0.000000 3.000000
47.983000 19.101942 21.942730 2.954591 0.000000 0.000000 3.000000
47.984000 19.097021 21.942724 2.954595 0.000000 0.000000 3.000000
47.985000 19.092098 21.942717 2.954598 0.000000 0.000000 3.000000
47.986000 19.087175 21.942711 2.954602 0.000000 0.000000 3.000000
47.987000 19.082254 21.942705 2.954606 0.000000 0.000000 3.000000
47.988000 19.077333 21.942699 2.954610 0.000000 0.000000 3.000000
47.989000 19.072411 21.942692 2.954614 0.000000 0.000000 3.000000
47.990000 19.067490 21.942686 2.954618 0.000000 0.000000 3.000000
47.991000 19.062569 21.942680 2.954622 0.000000 0.000000 3.000000
47.992000 19.057648 21.942675 2.954626 0.000000 0.000000 3.000000
47.993000 19.052727 21.942667 2.954630 0.000000 0.000000 3.000000
47.994000 19.047806 21.942661 2.954633 0.000000 0.000000 3.000000
47.995000 19.042887 21.942656 2.954638 0.000000 0.000000 3.000000
47.996000 19.037966 21.942648 2.954641 0.000000 0.000000 3.000000
47.997000 19.033047 21.942642 2.954645 0.000000 0.000000 3.000000
47.998000 19.028126 21.942636 2.954649 0.000000 0.000000 3.000000
47.999000 19.023207 21.942631 2.954653 0.000000 0.000000 3.000000
48.000000 19.018288 21.942623 2.954657 0.000000 0.000000 3.000000
48.001000 19.013367 21.942617 2.954661 0.000000 0.000000 3.000000
48.002000 19.008448 21.942612 2.954665 0.000000 0.000000 3.000000
48.003000 19.003529 21.942604 2.954669 0.000000 0.000000 3.000000
48.004000 18.998611 21.942598 2.954673 0.000000 0.000000 3.000000
48.005000 18.993692 21.942593 2.954677 0.000000 0.000000 3.000000
48.006000 18.988773 21.942585 2.954681 0.000000 0.000000 3.000000
48.007000 18.983856 21.942579 2.954685 0.000000 0.000000 3.000000
48.008000 18.978937 21.942574 2.954689 0.000000 0.000000 3.000000
48.009000 18.974020 21.942566 2.954693 0.000000 0.000000 3.000000
48.010000 18.969103 21.942560 2.954697 0.000000 0.000000 3.000000
48.011000 18.964184 21.942554 2.954701 0.000000 0.000000 3.000000
48.012000 18.959267 21.942547 2.954705 0.000000 0.000000 3.000000
48.013000 18.954350 21.942541 2.954710 0.000000 0.000000 3.000000
48.014000 18.949434 21.942535 2.954714 0.000000 0.000000 3.000000
48.015000 18.944517 21.942528 2.954718 0.000000 0.000000 3.000000
48.016000 18.939600 21.942522 2.954722 0.000000 0.000000 3.000000
48.017000 18.934685 21.942516 2.954726 0.000000 0.000000 3.000000
48.018000 18.929768 21.942509 2.954730 0.000000 0.000000 3.000000
48.019000 18.924852 21.942503 2.954734 0.000000 0.000000 3.000000
48.020000 18.919937 21.942497 2.954738 0.000000 0.000000 3.000000
48.021000 18.915022 21.942490 2.954743 0.000000 0.000000 3.000000
48.022000 18.910107 21.942484 2.954747 0.000000 0.000000 3.000000
48.023000 18.905191 21.942476 2.954751 0.000000 0.000000 3.000000
48.024000 18.900276 21.942471 2.954755 0.000000 0.000000 3.000000
48.025000 18.895361 21.942465 2.954759 0.000000 0.000000 3.000000
48.026000 18.890448 21.942457 2.954764 0.000000 0.000000 3.000000
48.027000 18.885532 21.942451 2.954768 0.000000 0.000000 3.000000
48.028000 18.880619 21.942444 2.954772 0.000000 0.000000 3.000000
48.029000 18.875706 21.942438 2.954777 0.000000 0.000000 3.000000
48.030000 18.870792 21.942432 2.954781 0.000000 0.000000 3.000000
48.031000 18.865879 21.942425 2.954785 0.000000 0.000000 3.000000
48.032000 18.860966 21.942419 2.954789 0.000000 0.000000 3.000000
48.033000 18.856052 21.942411 2.954793 0.000000 0.000000 3.000000
48.034000 18.851139 21.942406 2.954798 0.000000 0.000000 3.000000
48.035000 18.846226 21.942400 2.954802 0.000000 0.000000 3.000000
48.036000 18.841314 21.942392 2.954806 0.000000 0.000000 3.000000
48.037000 18.836403 21.942387 2.954811 0.000000 0.000000 3.000000
48.038000 18.831490 21.942379 2.954815 0.000000 0.000000 3.000000
48.039000 18.826578 21.942373 2.954819 0.000000 0.000000 3.000000
48.040000 18.821667 21.942368 2.954823 0.000000 0.000000 3.000000
48.041000 18.816755 21.942360 2.954828 0.000000 0.000000 3.000000
48.042000 18.811844 21.942354 2.954832 0.000000 0.000000 3.000000
48.043000 18.806932 21.942348 2.954837 0.000000 0.000000 3.000000
48.044000 18.802023 21.942341 2.954841 0.000000 0.000000 3.000000
48.045000 18.797112 21.942335 2.954845 0.000000 0.000000 3.000000
48.046000 18.792202 21.942327 2.954849 0.000000 0.000000 3.000000
48.047000 18.787292 21.942322 2.954854 0.000000 0.000000 3.000000
48.048000 18.782381 21.942316 2.954858 0.000000 0.000000 3.000000
48.049000 18.777472 21.942308 2.954863 0.000000 0.000000 3.000000
48.050000 18.772562 21.942303 2.954867 0.000000 0.000000 3.000000
48.051000 18.767653 21.942295 2.954871 0.000000 0.000000 3.000000
48.052000 18.762745 21.942289 2.954876 0.000000 0.000000 3.000000
48.053000 18.757835 21.942284 2.954880 0.000000 0.000000 3.000000
48.054000 18.752926 21.942276 2.954885 0.000000 0.000000 3.000000
48.055000 18.748018 21.942270 2.954889 0.000000 0.000000 3.000000
48.056000 18.743111 21.942263 2.954893 0.000000 0.000000 3.000000
48.057000 18.738201 21.942257 2.954898 0.000000 0.000000 3.000000
48.058000 18.733294 21.942251 2.954902 0.000000 0.000000 3.000000
48.059000 18.728386 21.942244 2.954906 0.000000 0.000000 3.000000
48.060000 18.723480 21.942238 2.954911 0.000000 0.000000 3.000000
48.061000 18.718573 21.942232 2.954916 0.000000 0.000000 3.000000
48.062000 18.713665 21.942225 2.954920 0.000000 0.000000 3.000000
48.063000 18.708759 21.942219 2.954924 0.000000 0.000000 3.000000
48.064000 18.703852 21.942211 2.954929 0.000000 0.000000 3.000000
48.065000 18.698946 21.942205 2.954933 0.000000 0.000000 3.000000
48.066000 18.694040 21.942200 2.954938 0.000000 0.000000 3.000000
48.067000 18.689135 21.942192 2.954942 0.000000 0.000000 3.000000
48.068000 18.684229 21.942186 2.954947 0.000000 0.000000 3.000000
48.069000 18.679323 21.942181 2.954951 0.000000 0.000000 3.000000
48.070000 18.674417 21.942173 2.954956 0.000000 0.000000 3.000000
48.071000 18.669514 21.942167 2.954960 0.000000 0.000000 3.000000
48.072000 18.664608 21.942162 2.954965 0.000000 0.000000 3.000000
48.073000 18.659704 21.942154 2.954969 0.000000 0.000000 3.000000
48.074000 18.654799 21.942148 2.954974 0.000000 0.000000 3.000000
48.075000 18.649895 21.942142 2.954978 0.000000 0.000000 3.000000
48.076000 18.644991 21.942135 2.954983 0.000000 0.000000 3.000000
48.077000 18.640087 21.942129 2.954988 0.000000 0.000000 3.000000
48.078000 18.635185 21.942122 2.954992 0.000000 0.000000 3.000000
48.079000 18.630281 21.942116 2.954997 0.000000 0.000000 3.000000
48.080000 18.625380 21.942110 2.955002 0.000000 0.000000 3.000000
48.081000 18.620476 21.942102 2.955006 0.000000 0.000000 3.000000
48.082000 18.615574 21.942097 2.955011 0.000000 0.000000 3.000000
48.083000 18.610672 21.942091 2.955015 0.000000 0.000000 3.000000
48.084000 18.605770 21.942085 2.955020 0.000000 0.000000 3.000000
48.085000 18.600868 21.942078 2.955025 0.000000 0.000000 3.000000
48.086000 18.595966 21.942072 2.955029 0.000000 0.000000 3.000000
48.087000 18.591064 21.942066 2.955034 0.000000 0.000000 3.000000
48.088000 18.586164 21.942059 2.955039 0.000000 0.000000 3.000000
48.089000 18.581264 21.942053 2.955044 0.000000 0.000000 3.000000
48.090000 18.576363 21.942047 2.955048 0.000000 0.000000 3.000000
48.091000 18.571463 21.942039 2.955053 0.000000 0.000000 3.000000
48.092000 18.566563 21.942034 2.955058 0.000000 0.000000 3.000000
48.093000 18.561663 21.942028 2.955062 0.000000 0.000000 3.000000
48.094000 18.556763 21.942020 2.955067 0.000000 0.000000 3.000000
48.095000 18.551865 21.942015 2.955072 0.000000 0.000000 3.000000
48.096000 18.546965 21.942009 2.955076 0.000000 0.000000 3.000000
48.097000 18.542067 21.942001 2.955081 0.000000 0.000000 3.000000
48.098000 18.537167 21.941996 2.955086 0.000000 0.000000 3.000000
48.099000 18.532269 21.941990 2.955091 0.000000 0.000000 3.000000
48.100000 18.527370 21.941984 2.955096 0.000000 0.000000 3.000000
48.101000 18.522472 21.941977 2.955100 0.000000 0.000000 3.000000
48.102000 18.517574 21.941971 2.955105 0.000000 0.000000 3.000000
48.103000 18.512678 21.941965 2.955110 0.000000 0.000000 3.000000
48.104000 18.507780 21.941957 2.955115 0.000000 0.000000 3.000000
48.105000 18.502884 21.941952 2.955119 0.000000 0.000000 3.000000
48.106000 18.497986 21.941946 2.955124 0.000000 0.000000 3.000000
48.107000 18.493090 21.941938 2.955129 0.000000 0.000000 3.000000
48.108000 18.488194 21.941933 2.955134 0.000000 0.000000 3.000000
48.109000 18.483297 21.941927 2.955139 0.000000 0.000000 3.000000
48.110000 18.478401 21.941919 2.955143 0.000000 0.000000 3.000000
48.111000 18.473507 21.941914 2.955148 0.000000 0.000000 3.000000
48.112000 18.468611 21.941908 2.955153 0.000000 0.000000 3.000000
48.113000 18.463717 21.941902 2.955158 0.000000 0.000000 3.000000
48.114000 18.458822 21.941895 2.955163 0.000000 0.000000 3.000000
48.115000 18.453926 21.941889 2.955168 0.000000 0.000000 3.000000
48.116000 18.449032 21.941883 2.955172 0.000000 0.000000 3.000000
48.117000 18.444138 21.941875 2.955177 0.000000 0.000000 3.000000
48.118000 18.439245 21.941870 2.955182 0.000000 0.000000 3.000000
48.119000 18.434351 21.941864 2.955187 0.000000 0.000000 3.000000
48.120000 18.429457 21.941856 2.955192 0.000000 0.000000 3.000000
48.121000 18.424564 21.941851 2.955197 0.000000 0.000000 3.000000
48.122000 18.419672 21.941845 2.955201 0.000000 0.000000 3.000000
48.123000 18.414778 21.941837 2.955206 0.000000 0.000000 3.000000
48.124000 18.409885 21.941832 2.955211 0.000000 0.000000 3.000000
48.125000 18.404993 21.941826 2.955216 0.000000 0.000000 3.000000
48.126000 18.400103 21.941818 2.955221 0.000000 0.000000 3.000000
48.127000 18.395210 21.941813 2.955226 0.000000 0.000000 3.000000
48.128000 18.390318 21.941807 2.955230 0.000000 0.000000 3.000000
48.129000 18.385427 21.941799 2.955235 0.000000 0.000000 3.000000
48.130000 18.380537 21.941793 2.955240 0.000000 0.000000 3.000000
48.131000 18.375645 21.941788 2.955245 0.000000 0.000000 3.000000
48.132000 18.370754 21.941780 2.955250 0.000000 0.000000 3.000000
48.133000 18.365864 21.941774 2.955255 0.000000 0.000000 3.000000
48.134000 18.360975 21.941769 2.955260 0.000000 0.000000 3.000000
48.135000 18.356085 21.941761 2.955264 0.000000 0.000000 3.000000
48.136000 18.351194 21.941755 2.955269 0.000000 0.000000 3.000000
48.137000 18.346306 21.941750 2.955274 0.000000 0.000000 3.000000
48.138000 18.341417 21.941742 2.955279 0.000000 0.000000 3.000000
48.139000 18.336527 21.941736 2.955284 0.000000 0.000000 3.000000
48.140000 18.331638 21.941730 2.955289 0.000000 0.000000 3.000000
48.141000 18.326750 21.941725 2.955293 0.000000 0.000000 3.000000
48.142000 18.321863 21.941717 2.955298 0.000000 0.000000 3.000000
48.143000 18.316975 21.941711 2.955303 0.000000 0.000000 3.000000
48.144000 18.312086 21.941706 2.955308 0.000000 0.000000 3.000000
48.145000 18.307199 21.941698 2.955313 0.000000 0.000000 3.000000
48.146000 18.302311 21.941692 2.955317 0.000000 0.000000 3.000000
48.147000 18.297424 21.941687 2.955323 0.000000 0.000000 3.000000
48.148000 18.292538 21.941679 2.955327 0.000000 0.000000 3.000000
48.149000 18.287651 21.941673 2.955332 0.000000 0.000000 3.000000
48.150000 18.282764 21.941668 2.955337 0.000000 0.000000 3.000000
48.151000 18.277880 21.941660 2.955342 0.000000 0.000000 3.000000
48.152000 18.272993 21.941654 2.955347 0.000000 0.000000 3.000000
48.153000 18.268108 21.941648 2.955352 0.000000 0.000000 3.000000
48.154000 18.263222 21.941643 2.955356 0.000000 0.000000 3.000000
48.155000 18.258337 21.941635 2.955361 0.000000 0.000000 3.000000
48.156000 18.253452 21.941629 2.955366 0.000000 0.000000 3.000000
48.157000 18.248568 21.941624 2.955371 0.000000 0.000000 3.000000
48.158000 18.243683 21.941616 2.955376 0.000000 0.000000 3.000000
48.159000 18.238800 21.941610 2.955381 0.000000 0.000000 3.000000
48.160000 18.233915 21.941605 2.955386 0.000000 0.000000 3.000000
48.161000 18.229033 21.941599 2.955391 0.000000 0.000000 3.000000
